Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""PIM/inputEmployeeid""), ""6734983"")",Chrome 131.0.0.0,,,09-12-2024 20:37:32,09-12-2024 20:37:33,"1,288s",PASSED
"click(findTestObject(""PIM/addImage""))",Chrome 131.0.0.0,,,09-12-2024 20:37:33,09-12-2024 20:37:34,"0,676s",PASSED
"filePath = ""C:\Users\rafki\git\automationTest\Screenshots\test_upload.png""",Chrome 131.0.0.0,,,09-12-2024 20:37:34,09-12-2024 20:37:34,"0,002s",PASSED
filePathSelection = new java.awt.datatransfer.StringSelection(filePath),Chrome 131.0.0.0,,,09-12-2024 20:37:34,09-12-2024 20:37:34,"0,404s",PASSED
"getSystemClipboard().setContents(filePathSelection, null)",Chrome 131.0.0.0,,,09-12-2024 20:37:34,09-12-2024 20:37:36,"1,938s",PASSED
robot = new java.awt.Robot(),Chrome 131.0.0.0,,,09-12-2024 20:37:36,09-12-2024 20:37:36,"0,352s",PASSED
Thread.sleep(2000),Chrome 131.0.0.0,,,09-12-2024 20:37:36,09-12-2024 20:37:38,"2,044s",PASSED
robot.keyPress(VK_CONTROL),Chrome 131.0.0.0,,,09-12-2024 20:37:38,09-12-2024 20:37:38,"0,034s",PASSED
robot.keyPress(VK_V),Chrome 131.0.0.0,,,09-12-2024 20:37:38,09-12-2024 20:37:38,"0,002s",PASSED
robot.keyRelease(VK_V),Chrome 131.0.0.0,,,09-12-2024 20:37:38,09-12-2024 20:37:38,"0,000s",PASSED
robot.keyRelease(VK_CONTROL),Chrome 131.0.0.0,,,09-12-2024 20:37:38,09-12-2024 20:37:38,"0,003s",PASSED
robot.keyPress(VK_ENTER),Chrome 131.0.0.0,,,09-12-2024 20:37:38,09-12-2024 20:37:38,"0,001s",PASSED
robot.keyRelease(VK_ENTER),Chrome 131.0.0.0,,,09-12-2024 20:37:38,09-12-2024 20:37:38,"0,001s",PASSED
delay(10),Chrome 131.0.0.0,,,09-12-2024 20:37:38,09-12-2024 20:37:48,"10,019s",PASSED
"click(findTestObject(""PIM/buttonSave""))",Chrome 131.0.0.0,,,09-12-2024 20:37:48,09-12-2024 20:37:51,"2,763s",PASSED
"verifyElementPresent(findTestObject(""PIM/notificationSuccess""), 0)",Chrome 131.0.0.0,,,09-12-2024 20:37:51,09-12-2024 20:38:23,"31,674s",FAILED
,,,,,,,
Test Cases/TC - TK 004/TC 011 Tambah foto karyawan dengan file dokumen,Chrome 131.0.0.0,,,09-12-2024 20:38:23,09-12-2024 20:40:17,"1m - 54,248s",FAILED
