Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(5),Chrome 131.0.0.0,,,09-12-2024 18:21:10,09-12-2024 18:21:15,"5,111s",PASSED
closeBrowser(),Chrome 131.0.0.0,,,09-12-2024 18:21:15,09-12-2024 18:21:18,"3,724s",PASSED
,,,,,,,
Test Cases/TC - CK 005/TC 014 Autocomplate nama karywan muncul saat Username menerima value,Chrome 131.0.0.0,,,09-12-2024 18:21:19,09-12-2024 18:23:25,"2m - 6,874s",PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 18:21:19,09-12-2024 18:22:39,"1m - 20,109s",PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,09-12-2024 18:22:39,09-12-2024 18:22:41,"1,077s",PASSED
"setText(findTestObject(""Search Employee/inputUsername""), ""rafki"")",Chrome 131.0.0.0,,,09-12-2024 18:22:41,09-12-2024 18:22:49,"8,948s",PASSED
"getText(findTestObject(""Search Employee/hintUsername""))",Chrome 131.0.0.0,,,09-12-2024 18:22:49,09-12-2024 18:22:51,"1,172s",PASSED
"verifyMatch(""rafki mustafa"", ""rafki mustafa"", false)",Chrome 131.0.0.0,,,09-12-2024 18:22:51,09-12-2024 18:22:51,"0,045s",PASSED
"verifyElementPresent(findTestObject(""Search Employee/hintUsername""), 0, STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 18:22:51,09-12-2024 18:22:52,"1,528s",PASSED
delay(5),Chrome 131.0.0.0,,,09-12-2024 18:22:52,09-12-2024 18:22:57,"5,017s",PASSED
closeBrowser(),Chrome 131.0.0.0,,,09-12-2024 18:22:57,09-12-2024 18:23:25,"28,108s",PASSED
,,,,,,,
Test Cases/TC - CK 005/TC 015 Autocomplate Username berikan alert text No Records Found,Chrome 131.0.0.0,,,09-12-2024 18:23:25,09-12-2024 18:25:33,"2m - 7,042s",PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 18:23:27,09-12-2024 18:25:13,"1m - 46,384s",PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,09-12-2024 18:25:13,09-12-2024 18:25:14,"1,170s",PASSED
"setText(findTestObject(""Search Employee/inputUsername""), ""xx231xx"")",Chrome 131.0.0.0,,,09-12-2024 18:25:14,09-12-2024 18:25:21,"6,526s",PASSED
"getText(findTestObject(""Search Employee/hintUsername""))",Chrome 131.0.0.0,,,09-12-2024 18:25:21,09-12-2024 18:25:22,"0,636s",PASSED
"verifyMatch(""xx231xx"", ""xx231xx"", false)",Chrome 131.0.0.0,,,09-12-2024 18:25:22,09-12-2024 18:25:22,"0,010s",PASSED
"verifyElementPresent(findTestObject(""Search Employee/hintUsername""), 0, STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 18:25:22,09-12-2024 18:25:24,"2,236s",PASSED
delay(5),Chrome 131.0.0.0,,,09-12-2024 18:25:24,09-12-2024 18:25:29,"5,061s",PASSED
closeBrowser(),Chrome 131.0.0.0,,,09-12-2024 18:25:29,09-12-2024 18:25:33,"3,691s",PASSED
,,,,,,,
Test Cases/TC - CK 005/TC 016 Tombol reset menghapus value input Username,Chrome 131.0.0.0,,,09-12-2024 18:25:33,09-12-2024 18:27:33,"2m - 0,224s",PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 18:25:34,09-12-2024 18:26:52,"1m - 18,249s",PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,09-12-2024 18:26:52,09-12-2024 18:26:54,"1,485s",PASSED
"setText(findTestObject(""Search Employee/inputUsername""), ""rafki mustafa"")",Chrome 131.0.0.0,,,09-12-2024 18:26:54,09-12-2024 18:27:03,"8,964s",PASSED
"click(findTestObject(""Search Employee/buttonReset""))",Chrome 131.0.0.0,,,09-12-2024 18:27:03,09-12-2024 18:27:14,"10,931s",PASSED
"getText(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,09-12-2024 18:27:14,09-12-2024 18:27:19,"5,769s",PASSED
"verifyMatch("""", """", false)",Chrome 131.0.0.0,,,09-12-2024 18:27:19,09-12-2024 18:27:19,"0,061s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 18:27:19,09-12-2024 18:27:22,"2,163s",PASSED
closeBrowser(),Chrome 131.0.0.0,,,09-12-2024 18:27:22,09-12-2024 18:27:33,"11,272s",PASSED
,,,,,,,
Test Cases/TC - CK 005/TC 017 Tombol reset menghapus value input Employee id,Chrome 131.0.0.0,,,09-12-2024 18:27:33,09-12-2024 18:29:33,"1m - 59,720s",PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 18:27:34,09-12-2024 18:29:11,"1m - 37,066s",PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,09-12-2024 18:29:11,09-12-2024 18:29:14,"2,788s",PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""), STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 18:29:14,09-12-2024 18:29:15,"1,103s",PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""060997"")",Chrome 131.0.0.0,,,09-12-2024 18:29:15,09-12-2024 18:29:17,"1,631s",PASSED
"click(findTestObject(""Search Employee/buttonReset""))",Chrome 131.0.0.0,,,09-12-2024 18:29:17,09-12-2024 18:29:18,"1,504s",PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 18:29:18,09-12-2024 18:29:21,"2,488s",PASSED
"verifyMatch("""", """", false)",Chrome 131.0.0.0,,,09-12-2024 18:29:21,09-12-2024 18:29:21,"0,012s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 18:29:21,09-12-2024 18:29:23,"2,024s",PASSED
closeBrowser(),Chrome 131.0.0.0,,,09-12-2024 18:29:23,09-12-2024 18:29:33,"9,870s",PASSED
,,,,,,,
Test Cases/TC - CK 005/TC 018 Tombol reset menghapus value input Employee id dan Username,Chrome 131.0.0.0,,,09-12-2024 18:29:33,09-12-2024 18:31:50,"2m - 17,532s",PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 18:29:35,09-12-2024 18:31:19,"1m - 43,915s",PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,09-12-2024 18:31:19,09-12-2024 18:31:26,"7,129s",PASSED
"setText(findTestObject(""Search Employee/inputUsername""), ""rafki mustafa"")",Chrome 131.0.0.0,,,09-12-2024 18:31:26,09-12-2024 18:31:29,"3,803s",PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 18:31:29,09-12-2024 18:31:31,"1,628s",PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""060997"")",Chrome 131.0.0.0,,,09-12-2024 18:31:31,09-12-2024 18:31:36,"5,373s",PASSED
"click(findTestObject(""Search Employee/buttonReset""))",Chrome 131.0.0.0,,,09-12-2024 18:31:36,09-12-2024 18:31:41,"4,472s",PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 18:31:41,09-12-2024 18:31:44,"3,049s",PASSED
"verifyMatch("""", """", false)",Chrome 131.0.0.0,,,09-12-2024 18:31:44,09-12-2024 18:31:44,"0,044s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 18:31:44,09-12-2024 18:31:46,"2,060s",PASSED
closeBrowser(),Chrome 131.0.0.0,,,09-12-2024 18:31:46,09-12-2024 18:31:50,"4,298s",PASSED
,,,,,,,
Test Cases/TC - CK 005/TC 019 Tombol reset Melakukan load ulang employee list,Chrome 131.0.0.0,,,09-12-2024 18:31:50,09-12-2024 18:33:37,"1m - 46,636s",PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 18:31:51,09-12-2024 18:33:08,"1m - 17,571s",PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,09-12-2024 18:33:08,09-12-2024 18:33:10,"1,939s",PASSED
"setText(findTestObject(""Search Employee/inputUsername""), ""rafki mustafa"")",Chrome 131.0.0.0,,,09-12-2024 18:33:10,09-12-2024 18:33:13,"2,075s",PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 18:33:13,09-12-2024 18:33:14,"1,401s",PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""060997"")",Chrome 131.0.0.0,,,09-12-2024 18:33:14,09-12-2024 18:33:15,"1,414s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 18:33:15,09-12-2024 18:33:17,"2,018s",PASSED
"click(findTestObject(""Search Employee/buttonReset""))",Chrome 131.0.0.0,,,09-12-2024 18:33:17,09-12-2024 18:33:24,"6,314s",PASSED
"scrollToElement(findTestObject(""Search Employee/tableEmployee""), 0)",Chrome 131.0.0.0,,,09-12-2024 18:33:24,09-12-2024 18:33:27,"2,984s",PASSED
"waitForElementPresent(findTestObject(""Search Employee/tableEmployee""), 0)",Chrome 131.0.0.0,,,09-12-2024 18:33:27,09-12-2024 18:33:27,"0,739s",PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 18:33:27,09-12-2024 18:33:28,"0,645s",PASSED
"verifyMatch("""", """", false)",Chrome 131.0.0.0,,,09-12-2024 18:33:28,09-12-2024 18:33:28,"0,007s",PASSED
closeBrowser(),Chrome 131.0.0.0,,,09-12-2024 18:33:28,09-12-2024 18:33:37,"8,951s",PASSED
