Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,08-12-2024 14:21:36,08-12-2024 14:21:37,0.427s,PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 14:21:37,08-12-2024 14:21:37,0.491s,PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""52353"")",Chrome 131.0.0.0,,,08-12-2024 14:21:37,08-12-2024 14:21:38,0.765s,PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,08-12-2024 14:21:38,08-12-2024 14:21:38,0.499s,PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,08-12-2024 14:21:38,08-12-2024 14:21:40,1.134s,PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 14:21:40,08-12-2024 14:21:40,0.372s,PASSED
"verifyMatch(""52353"", ""52353"", false)",Chrome 131.0.0.0,,,08-12-2024 14:21:40,08-12-2024 14:21:40,0.006s,PASSED
delay(5),Chrome 131.0.0.0,,,08-12-2024 14:21:40,08-12-2024 14:21:45,5.024s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 14:21:45,08-12-2024 14:21:46,0.933s,PASSED
,,,,,,,
Test Cases/TC - CK 005/TC 009 Cari nama karyawan Username invalid tetapi Employee id invalid,Chrome 131.0.0.0,,,08-12-2024 14:21:46,08-12-2024 14:22:23,37.382s,PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 14:21:46,08-12-2024 14:22:11,24.741s,PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,08-12-2024 14:22:11,08-12-2024 14:22:12,0.621s,PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""xx231xx"")",Chrome 131.0.0.0,,,08-12-2024 14:22:12,08-12-2024 14:22:13,1.041s,PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 14:22:13,08-12-2024 14:22:13,0.439s,PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""52353"")",Chrome 131.0.0.0,,,08-12-2024 14:22:13,08-12-2024 14:22:14,1.177s,PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,08-12-2024 14:22:14,08-12-2024 14:22:15,0.544s,PASSED
"verifyElementPresent(findTestObject(""Search Employee/toasUsernotfound""), 0)",Chrome 131.0.0.0,,,08-12-2024 14:22:15,08-12-2024 14:22:16,1.432s,PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,08-12-2024 14:22:16,08-12-2024 14:22:17,0.535s,PASSED
"getText(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,08-12-2024 14:22:17,08-12-2024 14:22:17,0.373s,PASSED
"verifyMatch(""xx231xx"", ""xx231xx"", false)",Chrome 131.0.0.0,,,08-12-2024 14:22:17,08-12-2024 14:22:17,0.005s,PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 14:22:17,08-12-2024 14:22:18,0.358s,PASSED
"verifyMatch(""52353"", ""52353"", false)",Chrome 131.0.0.0,,,08-12-2024 14:22:18,08-12-2024 14:22:18,0.007s,PASSED
delay(5),Chrome 131.0.0.0,,,08-12-2024 14:22:18,08-12-2024 14:22:23,5.042s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 14:22:23,08-12-2024 14:22:23,0.644s,PASSED
